micro_ap,CL_ap,CC_ap,macro_ap,micro_roc_auc,CL_roc_auc,CC_roc_auc,macro_roc_auc,cutoff,model,from,to
0.9482109481263168,0.9610871413140056,0.6489599514292883,0.8050235463716471,0.9531915959060524,0.9643587159259314,0.6647577298736382,0.8145582228997847,0.2,SAGE,OLD,OLD
0.9479450874770508,0.9609272097714696,0.6484603133419101,0.8046937615566898,0.9534308288139404,0.9646575578442584,0.6649607932548134,0.8148091755495359,0.2,SAGE,OLD,OLD
0.9485791614569554,0.9614634484852416,0.6511662181789015,0.8063148333320715,0.953567076159608,0.9647118536842956,0.6671221774015842,0.8159170155429399,0.2,SAGE,OLD,OLD
0.9477759255332432,0.960651455415362,0.6481551466590392,0.8044033010372006,0.9534120685477032,0.9645264061559824,0.6661562552449551,0.8153413307004688,0.2,SAGE,OLD,OLD
0.9488324232621744,0.9614944402910726,0.6533224554904986,0.8074084478907856,0.953681075342095,0.9647348590418292,0.6680305422140838,0.8163827006279565,0.2,SAGE,OLD,OLD
0.947026341838679,0.9593099492243514,0.6550511405928892,0.8071805449086202,0.952995065942574,0.9626457326577664,0.674723368576648,0.8186845506172071,0.4,SAGE,OLD,OLD
0.9475528753586402,0.9594196285010026,0.6601152797300144,0.8097674541155084,0.953204206311991,0.9626828991046852,0.6769168353409226,0.819799867222804,0.4,SAGE,OLD,OLD
0.9471623077797108,0.9596114806340168,0.6529268766322084,0.8062691786331126,0.9530434957733902,0.9627312501829104,0.6735882224472397,0.818159736315075,0.4,SAGE,OLD,OLD
0.947009190006857,0.9593299677229612,0.6542335177751161,0.8067817427490387,0.9528882030165762,0.962577540468126,0.6723665596764957,0.8174720500723109,0.4,SAGE,OLD,OLD
0.9471336279806992,0.9594657623310314,0.6566019458974928,0.8080338541142621,0.9527920291777302,0.9624503627321792,0.676199041263875,0.819324701998027,0.4,SAGE,OLD,OLD
0.9507653193782598,0.9556598802612738,0.6983734480124247,0.8270166641368493,0.9556008844974264,0.959439144646326,0.7142507746452802,0.8368449596458031,0.6000000000000001,SAGE,OLD,OLD
0.948724833058488,0.9535939779122712,0.6986556342943202,0.8261248061032956,0.9545807354724156,0.9584165156173068,0.7120282836650476,0.8352223996411772,0.6000000000000001,SAGE,OLD,OLD
0.9499965574925766,0.9549861646671792,0.7001361270410364,0.8275611458541079,0.9548926052205464,0.9587446888560316,0.7158423839146428,0.8372935363853372,0.6000000000000001,SAGE,OLD,OLD
0.9504803929897254,0.95520280632042,0.704961069720526,0.8300819380204729,0.9550121783115876,0.9587874259561776,0.7177377502059296,0.8382625880810535,0.6000000000000001,SAGE,OLD,OLD
0.9503046758216892,0.9551359959166276,0.70224469418201,0.8286903450493188,0.9548678595865232,0.9587447891894912,0.7124480765876549,0.835596432888573,0.6000000000000001,SAGE,OLD,OLD
0.9441347322611616,0.9464298063844367,0.767295501713127,0.8568626540487818,0.9450080126637488,0.9468211380918456,0.7826223775816071,0.8647217578367263,0.8,SAGE,OLD,OLD
0.9423610824226498,0.9448006054491684,0.7489274209239356,0.8468640131865519,0.9444824505827476,0.9463479152749472,0.7735143127219359,0.8599311139984416,0.8,SAGE,OLD,OLD
0.944055929139847,0.946266178006034,0.7708370164807221,0.858551597243378,0.9454661380000492,0.9472328366437636,0.7865102381981455,0.8668715374209545,0.8,SAGE,OLD,OLD
0.943148532698138,0.945422157797254,0.7604657444693481,0.8529439511333011,0.9448389232292412,0.946663232814998,0.7788273141180714,0.8627452734665346,0.8,SAGE,OLD,OLD
0.944574827208438,0.9469412362570292,0.7612119563460475,0.8540765963015383,0.9456327274637196,0.9474695211645724,0.7827021053973544,0.8650858132809633,0.8,SAGE,OLD,OLD
0.8464660968199633,0.8745814837092067,0.8141262889735494,0.8443538863413781,0.8810273546971087,0.9090594133891878,0.8473552770994447,0.8782073452443162,0.2,SAGE,OLD,LiO
0.845738549643001,0.8725804109076891,0.8143160745986441,0.8434482427531667,0.8820764984354267,0.9096178687842792,0.8478595109748976,0.8787386898795884,0.2,SAGE,OLD,LiO
0.8490852647788798,0.8799754741408536,0.8120402871545017,0.8460078806476776,0.8835589045030416,0.9136474982957624,0.845499376884133,0.8795734375899477,0.2,SAGE,OLD,LiO
0.8613720434004848,0.8981830736232144,0.812294629235222,0.8552388514292182,0.8884122176106684,0.9203821359373776,0.8458652675736027,0.88312370175549,0.2,SAGE,OLD,LiO
0.8436682780597917,0.86938100163451,0.8143690478712046,0.8418750247528572,0.8808961578598751,0.908570567313194,0.8475068151226008,0.8780386912178975,0.2,SAGE,OLD,LiO
0.8577111650705593,0.8993760766820178,0.8291541182226305,0.8642650974523242,0.892526115488413,0.9251564568361104,0.8637642952383426,0.8944603760372265,0.4,SAGE,OLD,LiO
0.8627867722721659,0.9063579245462408,0.830686985473751,0.8685224550099959,0.8971187835057421,0.9301785822485634,0.8647362123894332,0.8974573973189983,0.4,SAGE,OLD,LiO
0.8579806040528692,0.8987941370708276,0.8318040675623959,0.8652991023166117,0.8942161860928579,0.9264356135637476,0.8662555860890356,0.8963455998263916,0.4,SAGE,OLD,LiO
0.8480957600693778,0.8857358355689366,0.8290728936169774,0.857404364592957,0.8874203389294547,0.919554254853312,0.8636546473805655,0.8916044511169388,0.4,SAGE,OLD,LiO
0.8661992041268066,0.910516101213025,0.831750664210017,0.871133382711521,0.8990993328333645,0.9323160768954648,0.8652263080984934,0.8987711924969791,0.4,SAGE,OLD,LiO
0.8439903611578963,0.8440800061747011,0.8424846039361166,0.8432823050554088,0.8813551581375579,0.8854338312848135,0.8723707619887467,0.8789022966367801,0.6000000000000001,SAGE,OLD,LiO
0.8566706511471193,0.8641610857562686,0.8411369990103236,0.8526490423832961,0.8861523077046582,0.8933731845403421,0.8715778340425744,0.8824755092914582,0.6000000000000001,SAGE,OLD,LiO
0.8433818189004304,0.8426533268705009,0.8435093100057576,0.8430813184381292,0.8804074868717406,0.8838081982480362,0.8728111907402132,0.8783096944941247,0.6000000000000001,SAGE,OLD,LiO
0.80461164421673,0.7820794077268579,0.8419240054092972,0.8120017065680776,0.857243993981588,0.8493681684103231,0.8715802622112246,0.8604742153107738,0.6000000000000001,SAGE,OLD,LiO
0.8279137124371967,0.8158568802169502,0.8460204512566153,0.8309386657367828,0.8750708963114129,0.8743564080853375,0.8745722475747901,0.8744643278300639,0.6000000000000001,SAGE,OLD,LiO
0.7861168854974137,0.7587962305725252,0.8691273272029513,0.8139617788877382,0.8515459739134815,0.837615701337914,0.8964361488093603,0.8670259250736372,0.8,SAGE,OLD,LiO
0.8504346122377603,0.8502277446461651,0.8639199266212751,0.8570738356337202,0.8821716549288321,0.8814700599050309,0.8953332997553378,0.8884016798301844,0.8,SAGE,OLD,LiO
0.8353464912434211,0.8300471857743573,0.8626732146461522,0.8463602002102548,0.8755134644850918,0.8724420805525197,0.8941665326855289,0.8833043066190243,0.8,SAGE,OLD,LiO
0.8158036950054756,0.8018776613086904,0.8652213148377127,0.8335494880732015,0.8669590528251875,0.8598977741694965,0.895249133251908,0.8775734537107023,0.8,SAGE,OLD,LiO
0.7847380110162642,0.759633281026751,0.8662547164423196,0.8129439987345353,0.8457886810231497,0.8301731060106302,0.8955982583028623,0.8628856821567463,0.8,SAGE,OLD,LiO
0.9323087990625848,0.9417399123875728,0.6074285901027299,0.7745842512451513,0.9415794076749288,0.951525184165015,0.6302635251845865,0.7908943546748007,0.2,SAGE,LiO,OLD
0.9315241722386894,0.9409254996225082,0.6083605947249093,0.7746430471737087,0.9415295439224464,0.951507435773824,0.6325423595565605,0.7920248976651922,0.2,SAGE,LiO,OLD
0.9327214196117172,0.9422076461789048,0.6054967979110416,0.7738522220449733,0.9416638136662124,0.9517361353420836,0.6273721542630851,0.7895541448025845,0.2,SAGE,LiO,OLD
0.9326121335095784,0.942106067933342,0.6076476165176926,0.7748768422255172,0.9420568042344464,0.9520630214565824,0.6295701250335324,0.7908165732450574,0.2,SAGE,LiO,OLD
0.9320359480429804,0.9414707069287352,0.6076253445978119,0.7745480257632735,0.9417038673786708,0.951661225780351,0.6326951600898778,0.7921781929351144,0.2,SAGE,LiO,OLD
0.9404698335120248,0.9468881759975688,0.6569551476278629,0.8019216618127158,0.9491760217438732,0.9556384148411242,0.6661776618779305,0.8109080383595273,0.4,SAGE,LiO,OLD
0.9408088632474793,0.947252147948626,0.6574070421521275,0.8023295950503768,0.9493378904489768,0.95583481024989,0.6646382155611965,0.8102365129055432,0.4,SAGE,LiO,OLD
0.940892436848728,0.9473321714437288,0.6529654443891939,0.8001488079164614,0.9494351183747608,0.9558923074053808,0.6632959172606929,0.8095941123330369,0.4,SAGE,LiO,OLD
0.9417528028441344,0.948247063811308,0.655185565662609,0.8017163147369584,0.949996502136418,0.9564947611688376,0.6644375709993755,0.8104661660841066,0.4,SAGE,LiO,OLD
0.9412670153771492,0.9475002758559644,0.6670340153793974,0.8072671456176809,0.9498107686568186,0.9561214666420624,0.6718203400829537,0.8139709033625081,0.4,SAGE,LiO,OLD
0.9425384166314644,0.9473642257042356,0.678622084314578,0.8129931550094067,0.9500068963068315,0.9540719536436008,0.677521927313406,0.8157969404785034,0.6000000000000001,SAGE,LiO,OLD
0.9399701148164804,0.9448874537408292,0.6752122326282737,0.8100498431845514,0.9486751909116952,0.9528254425624112,0.6745816069695468,0.8137035247659791,0.6000000000000001,SAGE,LiO,OLD
0.9418394456976916,0.9467735173277628,0.6807949959662986,0.8137842566470306,0.9496268045691396,0.9537209265584924,0.6822164955008245,0.8179687110296585,0.6000000000000001,SAGE,LiO,OLD
0.9415680351562032,0.946381585277603,0.6821381100107,0.8142598476441515,0.9496967882465874,0.9537734085244712,0.6813727583517067,0.817573083438089,0.6000000000000001,SAGE,LiO,OLD
0.942283684307459,0.9471629324509496,0.6781784082221771,0.8126706703365634,0.9502970372183288,0.9543827446932118,0.6775262759902929,0.8159545103417524,0.6000000000000001,SAGE,LiO,OLD
0.9462374481828064,0.9489573514706712,0.715615348170568,0.8322863498206197,0.94761677028098,0.9497081253420532,0.7344878627154059,0.8420979940287295,0.8,SAGE,LiO,OLD
0.9454818840665772,0.9481836177672514,0.7166525780638872,0.8324180979155693,0.9473451041609364,0.9494582548647498,0.7302393564094751,0.8398488056371125,0.8,SAGE,LiO,OLD
0.9464329591447476,0.9490133798892734,0.7283098183371998,0.8386615991132366,0.9477640197472368,0.9498114706124716,0.7385150162312423,0.844163243421857,0.8,SAGE,LiO,OLD
0.9455548388805524,0.9485534795540178,0.6970404708062671,0.8227969751801425,0.947376420679575,0.9495616445394728,0.7247952243767142,0.8371784344580935,0.8,SAGE,LiO,OLD
0.9457033903391768,0.948414367173346,0.7169939750851858,0.832704171129266,0.9470345670328348,0.9491182245810196,0.7358241903035428,0.8424712074422811,0.8,SAGE,LiO,OLD
0.9512624319344196,0.9630076224985984,0.9322735637853972,0.9476405931419978,0.9608747168718376,0.9728687464311724,0.9418475082168288,0.9573581273240008,0.2,SAGE,LiO,LiO
0.9511109640344888,0.9629133795499004,0.932038678897672,0.9474760292237864,0.9606465831439192,0.9726694801463336,0.9417589130362592,0.9572141965912964,0.2,SAGE,LiO,LiO
0.9494142415046452,0.9607824287498934,0.9319479675713546,0.946365198160624,0.9594783698169408,0.970848848802662,0.9418354767497596,0.9563421627762108,0.2,SAGE,LiO,LiO
0.946729762472394,0.95576772997284,0.9331531667269832,0.9444604483499116,0.9581146147381088,0.968233564114013,0.9424967771539392,0.955365170633976,0.2,SAGE,LiO,LiO
0.9499432743105324,0.9613780186647009,0.9324946526016226,0.9469363356331616,0.9593867239073502,0.9705777287044756,0.9421220157996316,0.9563498722520536,0.2,SAGE,LiO,LiO
0.9743381279988664,0.988849918748646,0.9424208746867346,0.9656353967176904,0.9755075084221472,0.9888283504877096,0.9482429156626284,0.9685356330751688,0.4,SAGE,LiO,LiO
0.9746788951332336,0.9888663723864548,0.9435220902452875,0.9661942313158712,0.9757670094088708,0.9888229004564548,0.9490222625660828,0.9689225815112688,0.4,SAGE,LiO,LiO
0.9736774429144106,0.9879112656350016,0.9434504252420473,0.9656808454385244,0.9756384414720406,0.9887648850351416,0.948938462458087,0.9688516737466144,0.4,SAGE,LiO,LiO
0.9753136909492794,0.9893272036971892,0.9441296685602456,0.9667284361287174,0.9762291455564984,0.9892144815527236,0.9492543386062006,0.969234410079462,0.4,SAGE,LiO,LiO
0.9741881102199662,0.9883282106957582,0.9434170762441532,0.9658726434699556,0.975473122916755,0.9884600940213286,0.948901604498007,0.9686808492596678,0.4,SAGE,LiO,LiO
0.9854379086528222,0.9932357570642448,0.9575699432186656,0.9754028501414552,0.985828165444451,0.9927723784630044,0.963309133356003,0.9780407559095036,0.6000000000000001,SAGE,LiO,LiO
0.985440224236688,0.9929567299366048,0.9587154865741756,0.97583610825539,0.9856884971285508,0.992341514096818,0.9643307635883585,0.9783361388425882,0.6000000000000001,SAGE,LiO,LiO
0.9852039240899646,0.992942561645314,0.9592479285529334,0.9760952450991238,0.9858198149486194,0.992636978407356,0.9646588971280544,0.9786479377677052,0.6000000000000001,SAGE,LiO,LiO
0.985897351853635,0.993342378336819,0.9589227889778738,0.9761325836573465,0.9862129199496096,0.9929292283998762,0.9642799820976924,0.9786046052487842,0.6000000000000001,SAGE,LiO,LiO
0.9851812379393862,0.9927385196988964,0.9589294818089356,0.975834000753916,0.9857931569797476,0.9925943040248214,0.9641952893496712,0.9783947966872464,0.6000000000000001,SAGE,LiO,LiO
0.9928243294979444,0.997342612818824,0.9641446859172949,0.9807436493680592,0.993189466523408,0.9972349317841244,0.9706989782281455,0.9839669550061352,0.8,SAGE,LiO,LiO
0.9930048009238328,0.9975617837288036,0.9635441343955544,0.9805529590621788,0.9932721974530354,0.9973706476496208,0.9706378481335212,0.984004247891571,0.8,SAGE,LiO,LiO
0.992849325014922,0.997481533878812,0.964043306770994,0.980762420324903,0.9931512277534642,0.9973477564001524,0.9704721265387584,0.9839099414694554,0.8,SAGE,LiO,LiO
0.9933461091483712,0.9975235889748544,0.9653898039420492,0.9814566964584518,0.99346667394345,0.9973372372655362,0.972002323138546,0.9846697802020412,0.8,SAGE,LiO,LiO
0.9927794963605246,0.9974177772944288,0.964246899662416,0.9808323384784224,0.9931695391181,0.9972729698471045,0.9709166027085852,0.9840947862778447,0.8,SAGE,LiO,LiO
0.9623902986868906,0.9710284505063148,0.6133612755089491,0.7921948630076321,0.9610526352341268,0.969728812952652,0.6296583242225655,0.7996935685876088,0.2,GCN,OLD,OLD
0.962059947761094,0.9707499319309232,0.614234128282778,0.7924920301068505,0.9609425627126866,0.9696974182985424,0.6315364741379634,0.8006169462182529,0.2,GCN,OLD,OLD
0.9623382026382284,0.9710309993119888,0.6126930405720822,0.7918620199420354,0.961159291576728,0.9699140942603824,0.6298416292598121,0.7998778617600972,0.2,GCN,OLD,OLD
0.9623696255133108,0.9710671715486984,0.6125505632751787,0.7918088674119386,0.9611817370190155,0.9699409755618358,0.6302425875345568,0.8000917815481963,0.2,GCN,OLD,OLD
0.9621183743386504,0.9707498442694816,0.613453997362783,0.7921019208161324,0.9610406324998796,0.9697336040571806,0.6310510802857884,0.8003923421714845,0.2,GCN,OLD,OLD
0.8675074705631468,0.8954547269843559,0.6036158295392692,0.7495352782618125,0.8933588980473339,0.913335353588676,0.6272014846122784,0.7702684191004772,0.4,GCN,OLD,OLD
0.8704501762591585,0.8982817446574043,0.603028537405555,0.7506551410314797,0.8973557423237005,0.9174892125449278,0.6253607022982881,0.7714249574216079,0.4,GCN,OLD,OLD
0.8697364890634239,0.8977846613663908,0.6015247504843156,0.7496547059253532,0.8964259924917221,0.9164984931745124,0.6270211886009688,0.7717598408877406,0.4,GCN,OLD,OLD
0.8689002067817804,0.8970629199345697,0.5990228674046529,0.7480428936696113,0.896078295586576,0.916303695338804,0.6222576878709277,0.7692806916048659,0.4,GCN,OLD,OLD
0.8681193983409508,0.896081176626174,0.6044267743265722,0.7502539754763731,0.8947378630346097,0.9148377221390998,0.62995807811285,0.7723979001259749,0.4,GCN,OLD,OLD
0.9207027416391952,0.932056515840914,0.5624434030281561,0.747249959434535,0.9335638128645988,0.9418630650043708,0.5971005319810208,0.7694817984926958,0.6000000000000001,GCN,OLD,OLD
0.9184801137886728,0.9298280009410228,0.5545315826851629,0.7421797918130928,0.9315737310547028,0.9398679750394874,0.5897962529043191,0.7648321139719032,0.6000000000000001,GCN,OLD,OLD
0.9179353882933604,0.92949462699782,0.5636072751149748,0.7465509510563973,0.9316310343667202,0.9400217956340136,0.5966801954738026,0.7683509955539081,0.6000000000000001,GCN,OLD,OLD
0.9194704884044212,0.930803831466107,0.5631796878843235,0.7469917596752152,0.9329276567470264,0.9412102479057954,0.596791575313444,0.7690009116096197,0.6000000000000001,GCN,OLD,OLD
0.917949200273945,0.929310738520541,0.5615415363809022,0.7454261374507216,0.931120896739076,0.9394023551439714,0.5987719025851597,0.7690871288645655,0.6000000000000001,GCN,OLD,OLD
0.9416685101577346,0.9460484935194784,0.517221989217438,0.7316352413684583,0.9435588993835268,0.9469651275411404,0.5399225498442174,0.7434438386926789,0.8,GCN,OLD,OLD
0.9424155287986618,0.9469056200370664,0.5000598363442537,0.7234827281906601,0.9443593108490168,0.9478514001798294,0.5173984459051872,0.7326249230425084,0.8,GCN,OLD,OLD
0.9434305900526878,0.9479948710792596,0.5023270429113191,0.7251609569952895,0.9449219031894448,0.9484590622128256,0.5247988002251229,0.7366289312189743,0.8,GCN,OLD,OLD
0.9421502782981525,0.9467595178379564,0.5011647502779671,0.7239621340579618,0.9441070421754504,0.9476553063435696,0.522259947854802,0.7349576270991858,0.8,GCN,OLD,OLD
0.9406255187746714,0.9454293578334168,0.5087599953922366,0.7270946766128267,0.9432029724288056,0.9468493770650914,0.5309373076038084,0.7388933423344499,0.8,GCN,OLD,OLD
0.5727418431449888,0.5830579163147949,0.5343743445517238,0.5587161304332593,0.5093387942092604,0.4462670374117153,0.5634473267350545,0.5048571820733849,0.2,GCN,OLD,LiO
0.5701673352604644,0.5805784536084242,0.5320559625701279,0.556317208089276,0.5058851746754873,0.4438727272695005,0.5608993387298988,0.5023860329996996,0.2,GCN,OLD,LiO
0.5752587897925101,0.5886753195426299,0.5323602862291318,0.5605178028858808,0.5105489294220087,0.4525674874738895,0.5601373633009369,0.5063524253874132,0.2,GCN,OLD,LiO
0.5682585398642036,0.5758187923013908,0.5339809973896501,0.5548998948455204,0.5045752230014802,0.4376403784175884,0.5631408552430532,0.5003906168303208,0.2,GCN,OLD,LiO
0.5759536964288561,0.5882237628657141,0.5345717284140812,0.5613977456398976,0.5124668461677047,0.4533517734858103,0.5629219100257619,0.5081368417557861,0.2,GCN,OLD,LiO
0.5549398002428725,0.5358779468286845,0.5743709735701741,0.5551244601994293,0.4892281976283066,0.3878042556640657,0.6189605954477198,0.5033824255558927,0.4,GCN,OLD,LiO
0.5567215218651138,0.5380541588134087,0.5759255196243342,0.5569898392188715,0.4912728429078655,0.3906332747462989,0.6210872520730424,0.5058602634096706,0.4,GCN,OLD,LiO
0.5948997987740676,0.596908066000709,0.5764644858424577,0.5866862759215834,0.5263420271094896,0.4527910101955099,0.6197495507489137,0.5362702804722118,0.4,GCN,OLD,LiO
0.6009120142250917,0.6056632266707314,0.5747737282271459,0.5902184774489386,0.53140473494074,0.4608865831188469,0.6192540727448576,0.5400703279318522,0.4,GCN,OLD,LiO
0.5617710669415508,0.5458232117447634,0.5743873891096075,0.5601053004271854,0.4950848090451154,0.3972414112240662,0.6194344967614518,0.508337953992759,0.4,GCN,OLD,LiO
0.4999231935893778,0.3603135419880037,0.6562288719941378,0.5082712069910708,0.358161075704027,0.1324962529661758,0.704973318456332,0.4187347857112539,0.6000000000000001,GCN,OLD,LiO
0.4982480688530114,0.3579369808076273,0.6556149196000088,0.506775950203818,0.3580580407829227,0.1293261112977334,0.7086881838696837,0.4190071475837086,0.6000000000000001,GCN,OLD,LiO
0.4988756673713451,0.3609384865422693,0.651742901278295,0.5063406939102821,0.3591483157287369,0.1345945928949068,0.702372744643492,0.4184836687691994,0.6000000000000001,GCN,OLD,LiO
0.4988514123969544,0.3595803318789141,0.654005602852058,0.5067929673654861,0.3589427266430783,0.1324177026883713,0.7064974153807226,0.4194575590345469,0.6000000000000001,GCN,OLD,LiO
0.499585023911541,0.3588923116451652,0.6554749069677037,0.5071836093064345,0.3580608000768464,0.130063436907645,0.7079188443293375,0.4189911406184913,0.6000000000000001,GCN,OLD,LiO
0.738816252265551,0.761499156662647,0.6785211719474914,0.7200101643050691,0.6581698230627169,0.6533593881183088,0.7542782573384906,0.7038188227283997,0.8,GCN,OLD,LiO
0.7170545386049597,0.7345445702492271,0.6850481410038531,0.7097963556265401,0.631368576743405,0.6173966379598069,0.7602299091952145,0.6888132735775108,0.8,GCN,OLD,LiO
0.7326683755967667,0.753192669847313,0.6891269385314267,0.7211598041893699,0.6503916508332839,0.6420329765219235,0.7603447066075479,0.7011888415647357,0.8,GCN,OLD,LiO
0.6142221143068571,0.611558909137437,0.6819927901856518,0.6467758496615444,0.5129430371854765,0.4653706127066834,0.7579137434158514,0.6116421780612674,0.8,GCN,OLD,LiO
